"","State","Name","SSA State County Code","FIPS State County Code","County"
"18742","Texas","Moda Health, Inc.","45730","48257","Kaufman"
"18743","Texas","Moda Health, Inc.","45731","48259","Kendall"
"18744","Texas","Moda Health, Inc.","45732","48261","Kenedy"
"18745","Texas","Moda Health, Inc.","45733","48263","Kent"
"18746","Texas","Moda Health, Inc.","45734","48265","Kerr"
"18747","Texas","Moda Health, Inc.","45740","48267","Kimble"
"18748","Texas","Moda Health, Inc.","45741","48269","King"
"18749","Texas","Moda Health, Inc.","45742","48271","Kinney"
"18750","Texas","Moda Health, Inc.","45743","48273","Kleberg"
"18751","Texas","Moda Health, Inc.","45744","48275","Knox"
"18752","Texas","Moda Health, Inc.","45750","48277","Lamar"
"18753","Texas","Moda Health, Inc.","45751","48279","Lamb"
"18754","Texas","Moda Health, Inc.","45752","48281","Lampasas"
"18755","Texas","Moda Health, Inc.","45753","48283","La Salle"
"18756","Texas","Moda Health, Inc.","45754","48285","Lavaca"
"18757","Texas","Moda Health, Inc.","45755","48287","Lee"
"18758","Texas","Moda Health, Inc.","45756","48289","Leon"
"18759","Texas","Moda Health, Inc.","45757","48291","Liberty"
"18760","Texas","Moda Health, Inc.","45758","48293","Limestone"
"18761","Texas","Moda Health, Inc.","45759","48295","Lipscomb"
"18762","Texas","Moda Health, Inc.","45760","48297","Live Oak"
"18763","Texas","Moda Health, Inc.","45761","48299","Llano"
"18764","Texas","Moda Health, Inc.","45762","48301","Loving"
"18765","Texas","Moda Health, Inc.","45770","48303","Lubbock"
"18766","Texas","Moda Health, Inc.","45771","48305","Lynn"
"18767","Texas","Moda Health, Inc.","45772","48307","McCulloch"
"18768","Texas","Moda Health, Inc.","45780","48309","McLennan"
"18769","Texas","Moda Health, Inc.","45781","48311","McMullen"
"18770","Texas","Moda Health, Inc.","45782","48313","Madison"
"18771","Texas","Moda Health, Inc.","45783","48315","Marion"
"18772","Texas","Moda Health, Inc.","45784","48317","Martin"
"18773","Texas","Moda Health, Inc.","45785","48319","Mason"
"18774","Texas","Moda Health, Inc.","45790","48321","Matagorda"
"18775","Texas","Moda Health, Inc.","45791","48323","Maverick"
"18776","Texas","Moda Health, Inc.","45792","48325","Medina"
"18777","Texas","Moda Health, Inc.","45793","48327","Menard"
"18778","Texas","Moda Health, Inc.","45794","48329","Midland"
"18779","Texas","Moda Health, Inc.","45795","48331","Milam"
"18780","Texas","Moda Health, Inc.","45796","48333","Mills"
"18781","Texas","Moda Health, Inc.","45797","48335","Mitchell"
"18782","Texas","Moda Health, Inc.","45800","48337","Montague"
"18783","Texas","Moda Health, Inc.","45801","48339","Montgomery"
"18784","Texas","Moda Health, Inc.","45802","48341","Moore"
"18785","Texas","Moda Health, Inc.","45803","48343","Morris"
"18786","Texas","Moda Health, Inc.","45804","48345","Motley"
"18787","Texas","Moda Health, Inc.","45810","48347","Nacogdoches"
"18788","Texas","Moda Health, Inc.","45820","48349","Navarro"
"18789","Texas","Moda Health, Inc.","45821","48351","Newton"
"18790","Texas","Moda Health, Inc.","45822","48353","Nolan"
"18791","Texas","Moda Health, Inc.","45830","48355","Nueces"
"18792","Texas","Moda Health, Inc.","45831","48357","Ochiltree"
"18793","Texas","Moda Health, Inc.","45832","48359","Oldham"
"18794","Texas","Moda Health, Inc.","45840","48361","Orange"
"18795","Texas","Moda Health, Inc.","45841","48363","Palo Pinto"
"18796","Texas","Moda Health, Inc.","45842","48365","Panola"
"18797","Texas","Moda Health, Inc.","45843","48367","Parker"
"18798","Texas","Moda Health, Inc.","45844","48369","Parmer"
"18799","Texas","Moda Health, Inc.","45845","48371","Pecos"
"18800","Texas","Moda Health, Inc.","45850","48373","Polk"
"18801","Texas","Moda Health, Inc.","45860","48375","Potter"
"18802","Texas","Moda Health, Inc.","45861","48377","Presidio"
"18803","Texas","Moda Health, Inc.","45870","48379","Rains"
"18804","Texas","Moda Health, Inc.","45871","48381","Randall"
"18805","Texas","Moda Health, Inc.","45872","48383","Reagan"
"18806","Texas","Moda Health, Inc.","45873","48385","Real"
"18807","Texas","Moda Health, Inc.","45874","48387","Red River"
"18808","Texas","Moda Health, Inc.","45875","48389","Reeves"
"18809","Texas","Moda Health, Inc.","45876","48391","Refugio"
"18810","Texas","Moda Health, Inc.","45877","48393","Roberts"
"18811","Texas","Moda Health, Inc.","45878","48395","Robertson"
"18812","Texas","Moda Health, Inc.","45879","48397","Rockwall"
"18813","Texas","Moda Health, Inc.","45880","48399","Runnels"
"18814","Texas","Moda Health, Inc.","45881","48401","Rusk"
"18815","Texas","Moda Health, Inc.","45882","48403","Sabine"
"18816","Texas","Moda Health, Inc.","45883","48405","San Augustine"
"18817","Texas","Moda Health, Inc.","45884","48407","San Jacinto"
"18818","Texas","Moda Health, Inc.","45885","48409","San Patricio"
"18819","Texas","Moda Health, Inc.","45886","48411","San Saba"
"18820","Texas","Moda Health, Inc.","45887","48413","Schleicher"
"18821","Texas","Moda Health, Inc.","45888","48415","Scurry"
"18822","Texas","Moda Health, Inc.","45889","48417","Shackelford"
"18823","Texas","Moda Health, Inc.","45890","48419","Shelby"
"18824","Texas","Moda Health, Inc.","45891","48421","Sherman"
"18825","Texas","Moda Health, Inc.","45892","48423","Smith"
"18826","Texas","Moda Health, Inc.","45893","48425","Somervell"
"18827","Texas","Moda Health, Inc.","45900","48427","Starr"
"18828","Texas","Moda Health, Inc.","45901","48429","Stephens"
"18829","Texas","Moda Health, Inc.","45902","48431","Sterling"
"18830","Texas","Moda Health, Inc.","45903","48433","Stonewall"
"18831","Texas","Moda Health, Inc.","45904","48435","Sutton"
"18832","Texas","Moda Health, Inc.","45905","48437","Swisher"
"18833","Texas","Moda Health, Inc.","45910","48439","Tarrant"
"18834","Texas","Moda Health, Inc.","45911","48441","Taylor"
"18835","Texas","Moda Health, Inc.","45912","48443","Terrell"
"18836","Texas","Moda Health, Inc.","45913","48445","Terry"
"18837","Texas","Moda Health, Inc.","45920","48447","Throckmorton"
"18838","Texas","Moda Health, Inc.","45921","48449","Titus"
"18839","Texas","Moda Health, Inc.","45930","48451","Tom Green"
"18840","Texas","Moda Health, Inc.","45940","48453","Travis"
"18841","Texas","Moda Health, Inc.","45941","48455","Trinity"
"18842","Texas","Moda Health, Inc.","45942","48457","Tyler"
"18843","Texas","Moda Health, Inc.","45943","48459","Upshur"
"18844","Texas","Moda Health, Inc.","45944","48461","Upton"
"18845","Texas","Moda Health, Inc.","45945","48463","Uvalde"
"18846","Texas","Moda Health, Inc.","45946","48465","Val Verde"
"18847","Texas","Moda Health, Inc.","45947","48467","Van Zandt"
"18848","Texas","Moda Health, Inc.","45948","48469","Victoria"
"18849","Texas","Moda Health, Inc.","45949","48471","Walker"
"18850","Texas","Moda Health, Inc.","45950","48473","Waller"
"18851","Texas","Moda Health, Inc.","45951","48475","Ward"
"18852","Texas","Moda Health, Inc.","45952","48477","Washington"
"18853","Texas","Moda Health, Inc.","45953","48479","Webb"
"18854","Texas","Moda Health, Inc.","45954","48481","Wharton"
"18855","Texas","Moda Health, Inc.","45955","48483","Wheeler"
"18856","Texas","Moda Health, Inc.","45960","48485","Wichita"
"18857","Texas","Moda Health, Inc.","45961","48487","Wilbarger"
"18858","Texas","Moda Health, Inc.","45962","48489","Willacy"
"18859","Texas","Moda Health, Inc.","45970","48491","Williamson"
"18860","Texas","Moda Health, Inc.","45971","48493","Wilson"
"18861","Texas","Moda Health, Inc.","45972","48495","Winkler"
"18862","Texas","Moda Health, Inc.","45973","48497","Wise"
"18863","Texas","Moda Health, Inc.","45974","48499","Wood"
"18864","Texas","Moda Health, Inc.","45980","48501","Yoakum"
"18865","Texas","Moda Health, Inc.","45981","48503","Young"
"18866","Texas","Moda Health, Inc.","45982","48505","Zapata"
"18867","Texas","Moda Health, Inc.","45983","48507","Zavala"
"18868","Texas","Oscar Insurance Company","45000","48001","Anderson"
"18869","Texas","Oscar Insurance Company","45010","48003","Andrews"
"18870","Texas","Oscar Insurance Company","45020","48005","Angelina"
"18871","Texas","Oscar Insurance Company","45030","48007","Aransas"
"18872","Texas","Oscar Insurance Company","45040","48009","Archer"
"18873","Texas","Oscar Insurance Company","45050","48011","Armstrong"
"18874","Texas","Oscar Insurance Company","45060","48013","Atascosa"
"18875","Texas","Oscar Insurance Company","45070","48015","Austin"
"18876","Texas","Oscar Insurance Company","45080","48017","Bailey"
"18877","Texas","Oscar Insurance Company","45090","48019","Bandera"
"18878","Texas","Oscar Insurance Company","45100","48021","Bastrop"
"18879","Texas","Oscar Insurance Company","45110","48023","Baylor"
"18880","Texas","Oscar Insurance Company","45113","48025","Bee"
"18881","Texas","Oscar Insurance Company","45120","48027","Bell"
"18882","Texas","Oscar Insurance Company","45130","48029","Bexar"
"18883","Texas","Oscar Insurance Company","45140","48031","Blanco"
"18884","Texas","Oscar Insurance Company","45150","48033","Borden"
"18885","Texas","Oscar Insurance Company","45160","48035","Bosque"
"18886","Texas","Oscar Insurance Company","45170","48037","Bowie"
"18887","Texas","Oscar Insurance Company","45180","48039","Brazoria"
"18888","Texas","Oscar Insurance Company","45190","48041","Brazos"
"18889","Texas","Oscar Insurance Company","45200","48043","Brewster"
"18890","Texas","Oscar Insurance Company","45201","48045","Briscoe"
"18891","Texas","Oscar Insurance Company","45210","48047","Brooks"
"18892","Texas","Oscar Insurance Company","45220","48049","Brown"
"18893","Texas","Oscar Insurance Company","45221","48051","Burleson"
"18894","Texas","Oscar Insurance Company","45222","48053","Burnet"
"18895","Texas","Oscar Insurance Company","45223","48055","Caldwell"
"18896","Texas","Oscar Insurance Company","45224","48057","Calhoun"
"18897","Texas","Oscar Insurance Company","45230","48059","Callahan"
"18898","Texas","Oscar Insurance Company","45240","48061","Cameron"
"18899","Texas","Oscar Insurance Company","45250","48063","Camp"
"18900","Texas","Oscar Insurance Company","45251","48065","Carson"
"18901","Texas","Oscar Insurance Company","45260","48067","Cass"
"18902","Texas","Oscar Insurance Company","45270","48069","Castro"
"18903","Texas","Oscar Insurance Company","45280","48071","Chambers"
"18904","Texas","Oscar Insurance Company","45281","48073","Cherokee"
"18905","Texas","Oscar Insurance Company","45290","48075","Childress"
"18906","Texas","Oscar Insurance Company","45291","48077","Clay"
"18907","Texas","Oscar Insurance Company","45292","48079","Cochran"
"18908","Texas","Oscar Insurance Company","45300","48081","Coke"
"18909","Texas","Oscar Insurance Company","45301","48083","Coleman"
"18910","Texas","Oscar Insurance Company","45310","48085","Collin"
"18911","Texas","Oscar Insurance Company","45311","48087","Collingsworth"
"18912","Texas","Oscar Insurance Company","45312","48089","Colorado"
"18913","Texas","Oscar Insurance Company","45320","48091","Comal"
"18914","Texas","Oscar Insurance Company","45321","48093","Comanche"
"18915","Texas","Oscar Insurance Company","45330","48095","Concho"
"18916","Texas","Oscar Insurance Company","45340","48097","Cooke"
"18917","Texas","Oscar Insurance Company","45341","48099","Coryell"
"18918","Texas","Oscar Insurance Company","45350","48101","Cottle"
"18919","Texas","Oscar Insurance Company","45360","48103","Crane"
"18920","Texas","Oscar Insurance Company","45361","48105","Crockett"
"18921","Texas","Oscar Insurance Company","45362","48107","Crosby"
"18922","Texas","Oscar Insurance Company","45370","48109","Culberson"
"18923","Texas","Oscar Insurance Company","45380","48111","Dallam"
"18924","Texas","Oscar Insurance Company","45390","48113","Dallas"
"18925","Texas","Oscar Insurance Company","45391","48115","Dawson"
"18926","Texas","Oscar Insurance Company","45392","48117","Deaf Smith"
"18927","Texas","Oscar Insurance Company","45400","48119","Delta"
"18928","Texas","Oscar Insurance Company","45410","48121","Denton"
"18929","Texas","Oscar Insurance Company","45420","48123","DeWitt"
"18930","Texas","Oscar Insurance Company","45421","48125","Dickens"
"18931","Texas","Oscar Insurance Company","45430","48127","Dimmit"
"18932","Texas","Oscar Insurance Company","45431","48129","Donley"
"18933","Texas","Oscar Insurance Company","45440","48131","Duval"
"18934","Texas","Oscar Insurance Company","45450","48133","Eastland"
"18935","Texas","Oscar Insurance Company","45451","48135","Ector"
"18936","Texas","Oscar Insurance Company","45460","48137","Edwards"
"18937","Texas","Oscar Insurance Company","45470","48139","Ellis"
"18938","Texas","Oscar Insurance Company","45480","48141","El Paso"
"18939","Texas","Oscar Insurance Company","45490","48143","Erath"
"18940","Texas","Oscar Insurance Company","45500","48145","Falls"
"18941","Texas","Oscar Insurance Company","45510","48147","Fannin"
"18942","Texas","Oscar Insurance Company","45511","48149","Fayette"
"18943","Texas","Oscar Insurance Company","45520","48151","Fisher"
"18944","Texas","Oscar Insurance Company","45521","48153","Floyd"
"18945","Texas","Oscar Insurance Company","45522","48155","Foard"
"18946","Texas","Oscar Insurance Company","45530","48157","Fort Bend"
"18947","Texas","Oscar Insurance Company","45531","48159","Franklin"
"18948","Texas","Oscar Insurance Company","45540","48161","Freestone"
"18949","Texas","Oscar Insurance Company","45541","48163","Frio"
"18950","Texas","Oscar Insurance Company","45542","48165","Gaines"
"18951","Texas","Oscar Insurance Company","45550","48167","Galveston"
"18952","Texas","Oscar Insurance Company","45551","48169","Garza"
"18953","Texas","Oscar Insurance Company","45552","48171","Gillespie"
"18954","Texas","Oscar Insurance Company","45560","48173","Glasscock"
"18955","Texas","Oscar Insurance Company","45561","48175","Goliad"
"18956","Texas","Oscar Insurance Company","45562","48177","Gonzales"
"18957","Texas","Oscar Insurance Company","45563","48179","Gray"
"18958","Texas","Oscar Insurance Company","45564","48181","Grayson"
"18959","Texas","Oscar Insurance Company","45570","48183","Gregg"
"18960","Texas","Oscar Insurance Company","45580","48185","Grimes"
"18961","Texas","Oscar Insurance Company","45581","48187","Guadalupe"
"18962","Texas","Oscar Insurance Company","45582","48189","Hale"
"18963","Texas","Oscar Insurance Company","45583","48191","Hall"
"18964","Texas","Oscar Insurance Company","45590","48193","Hamilton"
"18965","Texas","Oscar Insurance Company","45591","48195","Hansford"
"18966","Texas","Oscar Insurance Company","45592","48197","Hardeman"
"18967","Texas","Oscar Insurance Company","45600","48199","Hardin"
"18968","Texas","Oscar Insurance Company","45610","48201","Harris"
"18969","Texas","Oscar Insurance Company","45620","48203","Harrison"
"18970","Texas","Oscar Insurance Company","45621","48205","Hartley"
"18971","Texas","Oscar Insurance Company","45630","48207","Haskell"
"18972","Texas","Oscar Insurance Company","45631","48209","Hays"
"18973","Texas","Oscar Insurance Company","45632","48211","Hemphill"
"18974","Texas","Oscar Insurance Company","45640","48213","Henderson"
"18975","Texas","Oscar Insurance Company","45650","48215","Hidalgo"
"18976","Texas","Oscar Insurance Company","45651","48217","Hill"
"18977","Texas","Oscar Insurance Company","45652","48219","Hockley"
"18978","Texas","Oscar Insurance Company","45653","48221","Hood"
"18979","Texas","Oscar Insurance Company","45654","48223","Hopkins"
"18980","Texas","Oscar Insurance Company","45660","48225","Houston"
"18981","Texas","Oscar Insurance Company","45661","48227","Howard"
"18982","Texas","Oscar Insurance Company","45662","48229","Hudspeth"
"18983","Texas","Oscar Insurance Company","45670","48231","Hunt"
"18984","Texas","Oscar Insurance Company","45671","48233","Hutchinson"
"18985","Texas","Oscar Insurance Company","45672","48235","Irion"
"18986","Texas","Oscar Insurance Company","45680","48237","Jack"
